"source","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
"OSLOMET-SBV4200_cleaned","215","SBV4200","1","1","2023","HØST","1713","MSBAH","Masterstudium i sosialfag - studieretning barnevernsarbeid","2023","HØST","Pilestredet","PBPBY3","Vg3 påbygging til generell studiekompetanse for yrkesfaglige utdanningsprogram","","","3","MAT1005","Matematikk 2P-Y","",NA,"","","36,7","36,7","36,7","4","0","100","K","27",NA,"0","BVUH","Bachelorstudium i barnevern"
"OSLOMET-SBV4200_cleaned","215","SBV4200","1","1","2023","HØST","1714","MSBAH","Masterstudium i sosialfag - studieretning barnevernsarbeid","2023","HØST","Pilestredet","STSSA3","Språk, samfunnsfag og økonomi vg3","ST","Studiespesialisering","2,5","MAT1015","Matematikk 2P","",NA,"","","","42,3","","2","0","0","K","22",NA,"1","BACHEL","Bachelor i barnevern  (USN)"
"OSLOMET-SBV4200_cleaned","215","SBV4200","1","1","2023","HØST","1715","MSBAD","Masterstudium i sosialfag - studieretning barnevernsarbeid, deltid","2023","HØST","Pilestredet","","","","","","","","",NA,"","","","","","3","0","0","M","26",NA,"1","BACHBARN","Bachelor i barnevern (HINN)"
"OSLOMET-SBV4200_cleaned","215","SBV4200","1","1","2023","HØST","1716","MSBAD","Masterstudium i sosialfag - studieretning barnevernsarbeid, deltid","2023","HØST","Pilestredet","STSSA3","Språk, samfunnsfag og økonomi vg3","ST","Studiespesialisering","4,5","MAT1015","Matematikk 2P","",NA,"","","45","45","45","4","0","100","K","25",NA,"1","B-SOSARB","Bachelor i sosialt arbeid (UIS)"
"OSLOMET-SBV4200_cleaned","215","SBV4200","1","1","2023","HØST","1717","MSBAD","Masterstudium i sosialfag - studieretning barnevernsarbeid, deltid","2023","HØST","Pilestredet","","","","","","","","",NA,"","","","","","3","0","0","K","49",NA,"1","BACBVPHIØ","Bachelor i barnevern (HIØ)"
"OSLOMET-SBV4200_cleaned","215","SBV4200","1","1","2023","HØST","1718","MSBAD","Masterstudium i sosialfag - studieretning barnevernsarbeid, deltid","2023","HØST","Pilestredet","","","","","","","","",NA,"","","","","","1","0","0","K","25",NA,"1","BACSOFAG","Bachelor i sosialt arbeid (UIA)"
"OSLOMET-SBV4200_cleaned","215","SBV4200","1","1","2023","HØST","1719","MSBAD","Masterstudium i sosialfag - studieretning barnevernsarbeid, deltid","2023","HØST","Pilestredet","STSSA3","Språk, samfunnsfag og økonomi vg3","ST","Studiespesialisering","4,5","MAT1015","Matematikk 2P","",NA,"","","47,8","47,8","47,8","5","0","100","K","24",NA,"1","BVUH","Bachelorstudium i barnevern"
"OSLOMET-SBV4200_cleaned","215","SBV4200","1","1","2023","HØST","1720","MSBAD","Masterstudium i sosialfag - studieretning barnevernsarbeid, deltid","2023","HØST","Pilestredet","","","","","","","","",NA,"","","","","","1","0","0","K","25",NA,"1","HSBAVE","Bachelor i vernepleie (NTNU)"
"OSLOMET-SBV4200_cleaned","215","SBV4200","1","1","2023","HØST","1721","MSBAD","Masterstudium i sosialfag - studieretning barnevernsarbeid, deltid","2023","HØST","Pilestredet","","","","","","","","",NA,"","","","","","3","0","0","K","49",NA,"1","BVUH","Bachelorstudium i barnevern"
"OSLOMET-SBV4200_cleaned","215","SBV4200","1","1","2023","HØST","1722","MSBAD","Masterstudium i sosialfag - studieretning barnevernsarbeid, deltid","2023","HØST","Pilestredet","STSSA3","Språk, samfunnsfag og økonomi vg3","ST","Studiespesialisering","4,5","MAT1015","Matematikk 2P","",NA,"","","47,4","46,9","47,4","3","0","0","K","23",NA,"1","SOSH","Bachelorstudium i sosialt arbeid"
"OSLOMET-SBV4200_cleaned","215","SBV4200","1","1","2023","HØST","1723","MSBAD","Masterstudium i sosialfag - studieretning barnevernsarbeid, deltid","2023","HØST","Pilestredet","STSSA3","Språk, samfunnsfag og økonomi vg3","ST","Studiespesialisering","3","MAT1015","Matematikk 2P","",NA,"","","","38,4","","2","0","0","K","25",NA,"1","BVPBV","Bachelor i sosialt arbeid - barnevernspedagog (HVO)"
"OSLOMET-SBV4200_cleaned","215","SBV4200","1","1","2023","HØST","1724","MSBAD","Masterstudium i sosialfag - studieretning barnevernsarbeid, deltid","2023","HØST","Pilestredet","A010","Allmennfaglig påbygging","AA","Allmenne, økonomiske og administrative fag","4,5","VG1333","Matematikk 1Y (ny plan)","5",NA,"","","","44,2","","4","0","100","K","36",NA,"1","BVUH","Bachelorstudium i barnevern"
"OSLOMET-SBV4200_cleaned","215","SBV4200","1","1","2023","HØST","1725","MSBAD","Masterstudium i sosialfag - studieretning barnevernsarbeid, deltid","2023","HØST","Pilestredet","STREA3","Realfag vg3","ST","Studiespesialisering","3,7","REA3024","Matematikk R2","",NA,"","","51,7","49,2","59,7","3","0","0","K","32",NA,"1","BACBVPHIØ","Bachelor i barnevern (HIØ)"
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1301","MAT1011","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1301","MAT1015","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1302","MAT1011","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1302","MAT1015","5","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1303","MAT1001","2","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1303","MAT1005","4","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1305","MAT1015","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1305","MAT1011","2","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1306","MAT1011","-","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1306","MAT1015","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1307","MAT1011","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1307","MAT1012","-","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1307","MAT1015","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1308","REA3024","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1308","REA3022","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1308","REA3025","-","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1308","REA3004","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1308","REA3012","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1308","MAT1013","5","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1308","REA3011","6","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1309","MAT1015","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1309","MAT1011","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1310","REA3002","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1310","REA3026","3","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1310","MAT1013","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1310","REA3029","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1310","REA3028","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1310","REA3001","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1312","MAT1015","6","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1312","MAT1011","6","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1313","MAT1011","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1313","REA3026","2","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1314","MAT1001","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1314","MAT1005","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1316","MAT1011","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1316","REA3026","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1317","MAT1011","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1317","MAT1015","GK","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1318","REA3002","5","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1318","REA3001","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1318","REA3004","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1318","REA3011","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1318","REA3012","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1318","MAT1013","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1318","REA3022","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1325","MAT1011","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1325","MAT1015","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1328","MAT1011","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1328","MAT1015","-","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1328","MAT1015","2","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1331","REA3022","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1331","REA3002","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1331","REA3004","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1331","REA3005","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1331","REA3011","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1331","MAT1013","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1331","REA3024","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1332","MAT1015","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1332","REA3001","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1332","MAT1011","-","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1335","MAT1011","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1335","MAT1015","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1338","MAT1011","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1338","MAT1015","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1339","MAT1011","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1339","MAT1015","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1340","REA3004","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1340","REA3011","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1340","REA3003","-","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1340","REA3002","6","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1340","REA3022","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1340","MAT1013","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1340","REA3024","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1340","REA3001","6","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1341","MAT1011","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1341","MAT1015","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1348","MAT1001","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1348","MAT1105","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1348","MAT1005","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1349","MAT1001","6","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409-fag_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1349","MAT1005","5","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiA-JU-409_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1301","M-BARNEV","Barnevern, 5-årig masterprogram","2019","HØST","Campus Kristiansand","IDIDR3","Idrettsfag vg3","ID","Idrettsfag","3","MAT1015","Matematikk 2P","","","","","42,5","42,5","42,5","1,98","9","7","M","25","2","3","BACREIS","Reiselivsledelse, bachelorprogram"
"UiA-JU-409_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1302","M-BARNEV","Barnevern, 5-årig masterprogram","2020","HØST","Campus Kristiansand","STSSA3","Språk, samfunnsfag og økonomi vg3","ST","Studiespesialisering","4,5","MAT1015","Matematikk 2P","","","","","52,9","51,9","52,9","2,64","12","30","K","24","2","1","",""
"UiA-JU-409_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1303","M-BARNEV","Barnevern, 5-årig masterprogram","2020","HØST","Campus Kristiansand","HSBUA3","Barne- og ungdomsarbeiderfaget","HS","Helse- og oppvekstfag","2,5","MAT1005","Matematikk 2P-Y","","","","","43","43","43","3,48","0","42","K","27","2","1","",""
"UiA-JU-409_cleaned","201","JU-409","1","SKRIFTLIG","2023","HØST","1304","M-BARNEV","Barnevern, 5-årig masterprogram","2020","HØST","Campus Kristiansand","","","","","4,5","-","-","","","","","48,9","48,9","48,9","3,21","0","33","K","40","2","1","",""
